response time (ms), current time
362.756606, 745002.801376
362.916692, 750003.012504
362.788037, 755001.099126
362.343843, 760002.822868
362.009492, 765002.810056
363.132101, 770001.307926
362.595336, 775004.451863
361.798986, 780003.027687
361.863945, 785001.987209
362.798528, 790000.023924
365.833356, 795001.057548
369.272634, 800002.049814
370.755476, 805001.062425
370.898323, 810000.956832
370.270387, 815008.251716
370.950825, 820009.639856
370.125641, 825000.823499
369.458991, 830000.434947
368.555334, 835003.205625
367.475573, 840002.549538
367.457956, 845003.274375
367.534499, 850001.909277
367.255755, 855004.208396
366.465837, 860000.326788
368.840660, 865002.710334
370.731652, 870006.879687
369.720833, 875005.092685
369.455457, 880000.564399
368.984035, 885003.084014
368.128298, 890000.010635
368.667352, 895004.247588
367.832042, 900000.465092
367.340679, 905000.134834
366.558346, 910002.938994
365.496566, 915010.723479
365.017079, 920000.281416
364.174567, 925000.994025
364.147778, 930000.313619
363.357884, 935011.406874
362.368179, 940001.128082
362.487190, 945000.224569
361.852605, 950004.914082
361.426547, 955004.011214
361.312632, 960000.959529
361.004565, 965001.303122
360.826038, 970001.868780
360.952612, 975001.352146
360.786759, 980005.067637
359.963581, 985000.815593
359.200755, 990003.008936
359.120761, 995005.332407
362.084240, 1000002.504349
363.123971, 1005003.776268
363.015568, 1010007.035229
362.362638, 1015000.751857
363.161972, 1020003.609225
363.547202, 1025003.602463
366.190278, 1030000.345236
367.559298, 1035001.031700
369.439039, 1040006.523318
369.246052, 1045000.140635
368.545233, 1050006.694273
370.025407, 1055002.894610
371.125872, 1060000.365165
373.013644, 1065004.558962
373.890668, 1070006.316779
373.798463, 1075000.162546
372.939955, 1080002.600102
372.381785, 1085004.960911
372.593474, 1090000.189544
371.959829, 1095005.255530
372.504722, 1100010.538366
372.816091, 1105007.912683
372.272868, 1110003.376984
371.878676, 1115002.006227
371.976808, 1120004.075152
371.502952, 1125001.262057
370.595312, 1130002.428495
369.668215, 1135004.246165
369.294198, 1140001.563124
369.531280, 1145000.982444
368.902709, 1150001.714883
368.738081, 1155002.366565
368.938089, 1160000.262358
369.207418, 1165001.662529
368.517488, 1170000.267121
368.971966, 1175002.467178
369.331464, 1180002.929050
370.398070, 1185000.828279
369.644294, 1190000.156190
368.853833, 1195000.375932
368.148769, 1200010.641046
367.361797, 1205000.011839
366.536296, 1210001.092390
366.177901, 1215002.796163
365.447181, 1220004.297647
365.346903, 1225007.838825
364.686963, 1230002.667261
364.537252, 1235000.099526
364.169634, 1240000.654694
363.579595, 1245002.261553
363.155775, 1250005.452056
362.667820, 1255004.606525
362.389135, 1260001.682322
361.633431, 1265002.818141
361.041727, 1270000.295552
360.303703, 1275000.396603
359.880187, 1280001.222480
359.252672, 1285000.629116
359.289963, 1290007.289000
358.520238, 1295000.722795
358.386102, 1300002.477935
358.096221, 1305001.750223
357.631880, 1310000.290879
356.990706, 1315000.502213
356.423732, 1320005.635011
356.131147, 1325000.645165
355.442079, 1330000.570280
355.005493, 1335001.933153
354.598070, 1340007.998730
354.030874, 1345008.522431
353.754172, 1350001.252843
354.067021, 1355001.825496
353.652717, 1360000.023258
353.042374, 1365003.212568
352.534705, 1370015.147262
352.187175, 1375004.118959
352.407775, 1380003.780175
352.126525, 1385005.188167
352.067882, 1390004.547038
352.069473, 1395002.362928
352.324174, 1400001.194033
352.950359, 1405003.572619
352.965298, 1410003.457054
353.070278, 1415004.793407
352.963790, 1420000.697672
352.325780, 1425003.703243
351.929099, 1430004.699996
351.741336, 1435002.389054
351.183938, 1440001.044097
350.568652, 1445003.799956
350.254661, 1450003.366659
350.110467, 1455002.173408
350.085881, 1460000.003819
349.714324, 1465001.677800
349.117971, 1470001.495983
348.882259, 1475000.412347
348.385830, 1480000.588541
348.000988, 1485002.092325
347.559800, 1490005.124479
347.390477, 1495000.231347
346.920799, 1500000.787395
346.409710, 1505000.811883
346.438458, 1510001.287047
346.238618, 1515007.117792
345.698799, 1520007.329942
345.632195, 1525000.654742
345.081678, 1530004.732609
345.613995, 1535003.970304
347.943150, 1540004.430073
351.000201, 1545004.010324
353.709925, 1550002.336273
355.967363, 1555002.961903
357.024738, 1560005.323679
357.259142, 1565002.330110
357.624487, 1570000.444238
357.201661, 1575000.618702
357.490133, 1580000.396765
357.804491, 1585002.873982
358.035570, 1590001.540165
358.343727, 1595000.006081
357.989093, 1600012.792288
357.786024, 1605009.952775
358.053627, 1610002.581836
358.384299, 1615001.184817
358.240919, 1620000.820042
357.966088, 1625005.940180
358.625004, 1630003.393361
358.927882, 1635000.011410
358.463557, 1640010.611762
358.137062, 1645003.242679
357.616944, 1650002.036975
357.348381, 1655006.033012
357.003175, 1660000.142278
356.656876, 1665006.208413
356.222772, 1670012.658519
356.044969, 1675000.396443
355.721491, 1680000.383874
355.469149, 1685000.074378
355.060162, 1690001.368664
354.799494, 1695002.138260
354.607157, 1700001.600307
354.119146, 1705000.790836
353.746396, 1710004.036299
353.267548, 1715002.037431
352.715676, 1720001.423535
352.335529, 1725000.286068
352.214080, 1730001.234935
351.752465, 1735004.966870
351.527069, 1740003.174424
352.813114, 1745001.595136
353.741184, 1750001.050433
354.799098, 1755013.466456
354.616479, 1760000.122679
355.171502, 1765006.165150
356.057696, 1770003.532028
357.002531, 1775012.810379
356.716591, 1780000.856516
356.326780, 1785000.119405
355.856397, 1790007.026382
355.892033, 1795001.351814
355.648316, 1800002.778079
355.260419, 1805000.284943
354.982889, 1810009.422641
354.696433, 1815003.595835
355.503939, 1820000.497713
355.347084, 1825001.453213
355.491896, 1830002.920620
355.767773, 1835000.721246
355.380091, 1840001.526611
355.321518, 1845000.024798
355.189252, 1850000.493549
355.119470, 1855002.243371
354.825412, 1860003.181549
354.647194, 1865003.687596
355.311128, 1870003.893138
355.762451, 1875007.528527
355.369251, 1880001.238549
355.556119, 1885003.382769
355.218761, 1890000.747473
356.747098, 1895000.681959
358.096037, 1900001.264113
358.791045, 1905000.951149
358.610143, 1910000.227766
358.178460, 1915005.653826
358.041505, 1920004.639718
357.872739, 1925018.160397
357.556616, 1930000.165329
357.271555, 1935015.671966
357.941161, 1940008.978555
357.758392, 1945000.022384
358.230429, 1950005.788523
358.514545, 1955000.596518
358.436735, 1960000.845480
358.243172, 1965001.421565
357.813559, 1970001.351655
357.499321, 1975004.982441
357.243057, 1980001.651349
357.103622, 1985000.271729
357.077684, 1990001.135054
356.600635, 1995003.676644
356.431219, 2000001.259526
356.814213, 2005002.446637
357.962282, 2010000.318941
357.834586, 2015001.597940
358.185793, 2020000.432476
358.119085, 2025003.780468
357.970986, 2030002.233781
357.731244, 2035007.339816
357.445082, 2040001.057078
357.049309, 2045000.076699
356.982437, 2050001.059591
356.660193, 2055002.165849
356.645323, 2060003.386354
357.909774, 2065000.291914
358.232883, 2070001.863341
358.129876, 2075000.531480
357.791726, 2080000.476722
357.585109, 2085000.889206
357.854043, 2090000.980647
357.585373, 2095002.052666
357.209616, 2100011.027503
357.486801, 2105000.706149
357.520937, 2110000.044789
358.168943, 2115004.494074
358.464099, 2120009.367932
358.185897, 2125000.709441
357.822734, 2130000.079417
358.351900, 2135026.702774
359.194249, 2140000.111018
360.654081, 2145000.165841
362.915858, 2150010.176502
363.758494, 2155004.570646
363.390946, 2160006.038197
363.350924, 2165001.981388
363.753377, 2170002.334102
363.467639, 2175002.691408
363.151343, 2180000.398680
363.029069, 2185002.040103
363.542514, 2190003.256127
364.195117, 2195006.151197
364.660219, 2200011.129138
364.497552, 2205002.706185
364.611440, 2210000.473710
364.211277, 2215000.604146
363.953240, 2220000.574021
363.867563, 2225001.163606
363.538029, 2230015.513072
363.392248, 2235017.385579
363.396708, 2240002.551803
363.050253, 2245001.249818
362.726515, 2250000.411336
362.555390, 2255005.204127
362.138918, 2260001.286457
361.762747, 2265002.302311
361.401405, 2270000.712328
361.252385, 2275003.807101
361.405469, 2280004.038331
361.428378, 2285004.090799
361.497571, 2290004.401916
361.361306, 2295012.363813
361.195679, 2300002.194627
361.059474, 2305000.403678
360.715498, 2310000.500576
360.417731, 2315000.476823
360.203478, 2320003.471635
359.840810, 2325018.636864
359.558989, 2330008.921992
359.331901, 2335000.178073
358.949509, 2340005.875614
358.568674, 2345008.890249
358.146194, 2350005.857203
357.815353, 2355009.157080
357.555287, 2360003.660921
357.519240, 2365001.924116
357.408575, 2370004.622278
357.005148, 2375008.896915
356.835607, 2380008.571914
357.170057, 2385001.641991
357.058132, 2390005.831385
356.734241, 2395001.506198
356.376863, 2400015.753944
356.052671, 2405002.572827
355.757920, 2410004.128026
356.127761, 2415000.657746
356.283241, 2420012.938267
356.292316, 2425002.114200
356.262205, 2430000.418312
355.985265, 2435000.800575
355.808078, 2440007.187349
355.421715, 2445003.071587
355.196823, 2450002.213613
354.854941, 2455002.069996
354.878288, 2460013.417941
354.584441, 2465004.123739
355.009569, 2470001.844293
354.984052, 2475001.031165
355.115628, 2480000.563753
355.243503, 2485000.018108
355.379387, 2490000.780320
355.055434, 2495002.628451
354.961064, 2500000.965244
355.316137, 2505002.516821
356.240924, 2510001.114644
355.969870, 2515006.274527
355.678717, 2520007.808271
355.607540, 2525003.487043
355.565887, 2530004.125244
355.890081, 2535006.243354
355.914438, 2540004.419846
355.678463, 2545005.126274
355.410654, 2550010.489414
355.163111, 2555002.714973
354.820635, 2560000.624609
354.954656, 2565003.854158
355.198878, 2570000.618201
355.021081, 2575000.025727
354.734954, 2580001.751569
354.721538, 2585000.164280
354.792020, 2590002.593848
354.471384, 2595009.311612
354.265083, 2600002.145747
354.096499, 2605002.212631
354.166076, 2610002.740389
353.940583, 2615000.340362
354.052034, 2620004.542030
353.998580, 2625001.003917
354.254372, 2630002.536860
354.013648, 2635000.525801
353.742202, 2640002.407081
353.532258, 2645000.406927
354.165089, 2650000.304319
354.683067, 2655002.286208
354.380395, 2660007.409843
354.046350, 2665006.537416
353.725120, 2670002.299793
353.519679, 2675000.446560
353.285041, 2680001.561958
353.537275, 2685008.269486
353.769671, 2690005.466878
354.123650, 2695007.953150
354.103880, 2700000.080446
353.787905, 2705001.570940
353.512540, 2710010.307153
353.430447, 2715000.609916
353.154769, 2720001.183532
352.863842, 2725001.939635
352.624498, 2730000.034385
352.273809, 2735000.043060
352.202266, 2740000.926955
352.282204, 2745002.503059
351.972324, 2750006.088451
351.951807, 2755000.295978
351.720084, 2760001.123597
351.487990, 2765008.358837
351.265740, 2770007.439690
351.155568, 2775003.833424
350.900270, 2780003.793857
350.816291, 2785004.868460
350.716266, 2790000.193646
351.001031, 2795000.323814
350.865092, 2800000.622347
350.887883, 2805000.885603
351.635033, 2810000.862887
351.629484, 2815003.127630
351.380008, 2820002.518808
351.502605, 2825002.153251
351.504516, 2830000.343127
351.439108, 2835006.929241
351.208268, 2840001.340429
351.033489, 2845001.463806
350.953702, 2850000.052395
350.702847, 2855015.703567
350.880628, 2860000.259000
350.639938, 2865003.648370
350.494359, 2870002.552637
350.388011, 2875004.214181
350.108633, 2880001.803986
349.838017, 2885004.585851
349.807395, 2890003.632471
350.074826, 2895006.858631
350.179167, 2900002.981666
349.897220, 2905001.206627
349.770254, 2910003.927386
349.773877, 2915003.811359
350.134432, 2920003.583151
349.957448, 2925000.942062
349.887157, 2930003.451975
349.963769, 2935017.996462
349.769012, 2940004.055735
349.648181, 2945001.893263
349.481268, 2950001.784869
349.315813, 2955002.550271
349.208743, 2960003.041979
348.964814, 2965002.194559
349.015620, 2970004.131812
349.363997, 2975003.230796
350.183437, 2980002.703137
350.292201, 2985006.564702
350.082814, 2990010.780617
349.963446, 2995000.872903
349.762271, 3000000.726919
349.512061, 3005000.531004
349.243068, 3010004.799843
349.140647, 3015001.113217
349.257504, 3020002.161900
349.033022, 3025001.734838
348.919125, 3030000.768980
348.859430, 3035003.700249
348.679857, 3040008.205735
348.421685, 3045005.538906
348.296043, 3050001.921152
348.009665, 3055004.875363
347.893988, 3060011.047659
347.835926, 3065003.163757
347.718225, 3070001.933723
347.641529, 3075004.484332
347.603995, 3080000.153464
347.391484, 3085001.041492
347.183956, 3090002.667981
347.516880, 3095005.113320
347.448844, 3100000.105195
347.200673, 3105001.354638
346.897217, 3110007.814258
346.664313, 3115002.224061
346.437476, 3120001.355792
346.258170, 3125000.858591
346.251588, 3130002.598014
346.633623, 3135002.629956
346.867441, 3140006.259427
346.653540, 3145000.531787
346.542577, 3150001.244615
346.562980, 3155004.348838
346.450706, 3160004.001806
346.252033, 3165006.309052
346.155571, 3170000.976912
346.126041, 3175002.635284
345.904237, 3180000.396722
346.209870, 3185002.346205
346.127100, 3190000.142973
345.954788, 3195003.642213
345.747677, 3200001.142315
345.672039, 3205001.782830
345.686095, 3210001.247647
345.722399, 3215000.990559
345.644095, 3220006.707717
345.818916, 3225000.665661
346.072835, 3230000.432277
345.923016, 3235000.771001
345.635533, 3240002.408139
345.346857, 3245004.533926
345.259247, 3250002.226940
345.116808, 3255002.067867
344.935430, 3260002.065234
344.910075, 3265007.978371
344.720679, 3270003.299094
344.593248, 3275004.726409
344.790955, 3280010.743706
344.696066, 3285014.918462
344.718798, 3290003.522900
344.533916, 3295006.134415
344.549254, 3300000.725344
344.571526, 3305002.256787
344.478035, 3310000.174130
344.326838, 3315010.692054
344.396293, 3320002.475790
344.457141, 3325007.563197
344.303634, 3330010.174548
344.190713, 3335000.216887
344.086507, 3340003.940343
344.080081, 3345000.265104
344.134897, 3350000.477683
343.930404, 3355001.341764
343.772890, 3360002.922880
343.521503, 3365002.837943
343.244491, 3370000.196775
343.069406, 3375001.492569
342.937348, 3380004.503236
342.800334, 3385004.198960
342.652816, 3390002.627155
343.231719, 3395002.400565
343.377703, 3400001.087265
343.216350, 3405000.697364
343.057053, 3410000.956151
342.827667, 3415001.590845
342.684066, 3420001.144840
342.474756, 3425003.426955
342.270944, 3430001.054259
342.184543, 3435008.071429
342.004614, 3440010.200182
341.823735, 3445003.943606
341.635992, 3450000.414531
341.610068, 3455005.325686
341.459833, 3460004.782513
341.247683, 3465002.184642
341.140952, 3470001.907429
341.164956, 3475002.022937
341.069723, 3480001.643421
340.881103, 3485000.446939
340.702403, 3490001.453587
340.639596, 3495011.739499
340.833024, 3500003.790250
340.944629, 3505018.459935
340.787050, 3510005.426582
340.703646, 3515000.705587
340.768415, 3520002.445610
340.988100, 3525002.861087
341.364595, 3530001.394248
341.346194, 3535013.524050
341.710164, 3540001.632742
341.522984, 3545006.072558
341.645986, 3550002.965130
341.768124, 3555001.859415
341.574858, 3560006.521541
341.517129, 3565003.632382
341.390585, 3570001.627463
341.325440, 3575002.576686
341.222574, 3580004.683196
341.114732, 3585000.668950
340.953487, 3590001.962730
341.208840, 3595006.116426
111.400690, 386.863877
193.144468, 5000.996814
256.116968, 10000.811477
375.352191, 15000.512001
404.837159, 20000.989227
396.043728, 25003.740602
362.944254, 30003.055983
348.843072, 35000.415732
330.011635, 40002.089283
324.836499, 45009.159493
341.679707, 50000.756041
334.206562, 55000.410126
327.615213, 60002.238181
333.690045, 65017.555381
327.096960, 70007.266334
319.712533, 75008.319029
311.092972, 80002.874362
304.724481, 85004.256624
303.615440, 90001.422210
307.293616, 95000.761566
313.561093, 100000.483187
312.295662, 105001.570079
326.198058, 110000.887413
328.507127, 115000.245287
323.120680, 120002.626892
322.819862, 125001.263874
322.386707, 130005.955578
318.464104, 135016.410975
322.264744, 140000.050554
321.235593, 145000.736812
317.692191, 150005.464374
318.273366, 155024.273469
317.410517, 160003.399712
321.792727, 165000.672326
318.382458, 170000.015009
317.159325, 175004.036037
320.161594, 180000.139689
316.971646, 185001.312938
312.888491, 190004.510837
310.056924, 195005.887197
308.727782, 200000.204384
309.482953, 205006.674900
307.565574, 210000.730202
309.321030, 215003.008920
313.249046, 220000.713636
324.354713, 225008.580086
328.268353, 230000.303391
326.333275, 235001.513486
337.788054, 240001.682094
355.755068, 245003.556578
360.211534, 250001.358757
358.125326, 255000.299744
358.156386, 260003.451354
363.127158, 265003.340455
367.367243, 270005.625447
367.632139, 275011.536648
365.588122, 280001.684554
362.452266, 285000.396733
360.533980, 290002.084486
357.681079, 295001.358272
354.819768, 300000.748100
352.942208, 305002.839005
352.164030, 310000.269144
355.808021, 315008.824103
354.955597, 320000.971791
352.547938, 325019.220655
350.229488, 330004.439355
348.438024, 335004.234359
346.705331, 340002.583729
345.625661, 345002.095452
343.909612, 350004.555742
342.046955, 355005.514204
342.293231, 360000.155140
346.286801, 365020.378945
344.614677, 370000.605571
342.668616, 375001.249854
341.154976, 380000.073922
338.967085, 385008.896460
340.465875, 390008.482116
342.816931, 395004.107371
344.537839, 400000.861235
343.741155, 405000.287223
342.347798, 410012.164354
340.643007, 415001.488377
338.998309, 420003.880040
337.318739, 425005.557591
336.186885, 430001.813534
334.400229, 435007.344875
332.471663, 440009.143374
331.452423, 445000.651640
330.582187, 450004.040856
328.872461, 455024.705063
328.296459, 460000.170561
326.871576, 465000.776798
327.052778, 470000.117549
325.795359, 475000.592331
324.416102, 480000.748508
322.955533, 485001.139878
321.916973, 490009.444905
320.557658, 495000.821070
320.324766, 500001.751845
324.407789, 505002.064014
326.116195, 510000.827686
324.819014, 515003.253391
323.772279, 520003.870901
322.627010, 525003.036971
322.635577, 530002.960938
324.390501, 535005.388638
329.339977, 540004.752265
335.007118, 545007.170860
340.908258, 550002.745636
346.998913, 555001.429714
348.348168, 560005.878992
349.214265, 565005.134946
348.850180, 570002.288248
347.874689, 575003.942479
346.982565, 580001.892862
345.694650, 585000.497675
344.881235, 590006.663206
344.868645, 595001.046947
343.543101, 600001.441796
343.584465, 605001.764137
345.638664, 610006.012264
347.379601, 615004.667060
347.381552, 620003.859754
346.359470, 625005.181703
346.169134, 630001.050745
345.220365, 635000.914819
343.922310, 640005.939123
343.169444, 645003.641756
341.950835, 650003.870216
340.877011, 655000.783237
339.586869, 660002.747185
339.955138, 665001.659910
339.263755, 670020.033839
338.447520, 675000.686820
339.509998, 680008.379936
339.697516, 685014.253411
339.901820, 690004.976480
338.626744, 695011.382821
338.005966, 700004.732109
336.926606, 705000.173657
335.858089, 710006.710174
335.846805, 715001.956718
335.984841, 720002.046225
335.693154, 725004.873869
335.914945, 730006.425897
335.605589, 735002.000064
335.184352, 740001.986935
335.039264, 745006.866435
334.953756, 750001.698444
333.846986, 755000.099647
332.999197, 760000.370963
332.298057, 765002.538640
331.556616, 770000.739438
331.801025, 775001.843868
331.113335, 780001.682776
330.447737, 785001.413073
331.681504, 790005.495545
332.873453, 795001.839475
333.916181, 800014.633769
333.969167, 805005.808122
333.206788, 810002.380579
332.199189, 815008.992050
331.596807, 820000.698848
332.760542, 825001.292224
334.280400, 830006.073336
334.561828, 835006.182647
334.397852, 840001.601315
333.611732, 845002.413227
333.693938, 850003.696153
334.015602, 855001.204556
333.970054, 860000.643800
334.849602, 865001.428383
336.268289, 870000.770925
336.159809, 875001.796123
336.097163, 880003.734587
335.985919, 885001.330787
335.623045, 890000.807163
336.295715, 895006.008197
335.707668, 900001.223431
335.126777, 905001.556152
335.385613, 910020.005557
337.976947, 915011.157530
338.339723, 920001.476856
338.378911, 925006.972284
337.752489, 930000.086463
336.947438, 935005.550127
336.665458, 940004.152870
336.213641, 945008.313294
335.878086, 950002.826805
335.160838, 955001.980205
334.647018, 960004.459222
334.055339, 965003.599216
333.603430, 970002.374320
332.903587, 975009.467468
332.380243, 980001.084489
331.839623, 985000.306101
332.495762, 990004.098549
333.512537, 995000.182019
333.108891, 1000003.642825
332.633043, 1005000.520001
333.017232, 1010009.254509
332.612981, 1015000.070325
332.415188, 1020004.054238
332.069960, 1025001.259625
331.366285, 1030000.118886
331.127633, 1035011.896687
330.978963, 1040004.864948
332.070143, 1045002.219377
333.092091, 1050004.849615
332.571163, 1055020.093955
332.536976, 1060008.698204
332.959069, 1065004.672188
333.635782, 1070004.973863
333.132030, 1075000.499916
332.600398, 1080006.886177
331.949532, 1085015.745293
331.593361, 1090007.061923
331.075010, 1095000.968736
330.626107, 1100002.838856
329.939173, 1105004.401841
329.957967, 1110002.750271
331.376430, 1115000.537844
333.724213, 1120000.428980
334.084680, 1125002.702068
334.167012, 1130001.523291
334.179949, 1135003.145905
333.519731, 1140002.636284
332.967553, 1145001.312679
333.212692, 1150005.631684
333.029711, 1155005.996528
332.588145, 1160001.250637
332.328911, 1165003.599562
331.727550, 1170004.670339
333.325301, 1175000.706444
336.045833, 1180001.315845
337.950314, 1185010.372002
341.084071, 1190006.266370
342.695116, 1195003.262724
343.034941, 1200005.546127
342.814168, 1205001.306223
342.154510, 1210000.726022
341.522119, 1215001.329699
340.942758, 1220014.904307
340.460821, 1225001.454686
340.424326, 1230005.018042
339.983608, 1235004.491286
339.357810, 1240001.202690
338.812501, 1245005.905599
339.314043, 1250001.475336
338.743739, 1255003.250112
338.217728, 1260005.777829
339.407905, 1265002.796009
339.927380, 1270004.010643
339.379487, 1275003.300878
339.054714, 1280001.900117
338.653126, 1285001.673247
338.828346, 1290000.415885
340.598503, 1295002.146179
341.175746, 1300000.002898
341.781840, 1305003.209296
342.093372, 1310000.340682
341.659899, 1315000.532245
341.180397, 1320003.522387
340.581769, 1325000.337623
339.986637, 1330000.610626
339.602544, 1335010.767387
338.962621, 1340011.559623
338.400967, 1345001.504828
338.160045, 1350000.969872
339.321811, 1355001.293215
340.772707, 1360003.005730
343.315729, 1365001.489113
343.424553, 1370000.623698
342.879543, 1375001.763251
342.559117, 1380000.812975
342.342255, 1385004.521740
342.068950, 1390002.106025
341.745424, 1395003.435138
342.023282, 1400001.492846
342.882084, 1405005.807639
342.436807, 1410000.898122
342.100467, 1415011.349756
341.846087, 1420001.133192
342.114559, 1425010.246685
341.968879, 1430000.051153
341.620025, 1435004.185802
341.944735, 1440000.253155
341.521968, 1445001.056118
341.056788, 1450005.585941
340.532366, 1455003.551132
339.985582, 1460002.384493
340.054890, 1465001.412396
339.692046, 1470025.011546
340.839823, 1475001.776831
342.304230, 1480002.322494
343.612361, 1485010.939539
343.695055, 1490006.501649
343.718027, 1495001.267566
343.505659, 1500000.793715
345.961060, 1505000.278077
348.766363, 1510000.346724
350.012868, 1515000.171334
350.441676, 1520015.304485
349.959212, 1525003.640071
349.667985, 1530002.182333
349.547486, 1535002.404890
349.059480, 1540005.058873
348.558556, 1545001.780542
348.193007, 1550001.261022
347.852881, 1555000.033243
347.568872, 1560001.208381
347.338914, 1565002.389307
347.869176, 1570000.221576
347.522426, 1575001.595538
347.712305, 1580000.778555
347.110088, 1585007.948604
347.115457, 1590001.219923
347.377844, 1595002.411455
347.242109, 1600000.357179
346.753365, 1605000.885302
346.447165, 1610001.406013
346.039994, 1615005.361239
345.501230, 1620002.313503
345.074512, 1625020.989448
344.697983, 1630007.096887
344.158013, 1635000.305906
344.198130, 1640004.381134
343.835866, 1645013.381566
343.419813, 1650000.528497
343.217588, 1655001.539268
342.677434, 1660001.744269
342.386938, 1665000.505711
342.054096, 1670001.035433
341.669613, 1675004.339232
341.430382, 1680000.062015
342.787792, 1685000.915993
343.298518, 1690000.940496
342.960709, 1695000.390223
342.674032, 1700000.810105
342.556499, 1705004.652549
342.618792, 1710010.583072
342.402778, 1715004.415040
342.033564, 1720002.519445
341.848080, 1725004.221777
341.548870, 1730000.694627
341.277620, 1735000.956957
341.087427, 1740000.041823
340.663867, 1745000.093362
341.133741, 1750002.907604
342.261674, 1755004.274226
343.192426, 1760001.026803
342.955953, 1765003.645459
342.674356, 1770003.504389
342.420490, 1775001.066069
344.157201, 1780008.954674
344.141734, 1785000.760146
343.713725, 1790000.353266
343.603042, 1795000.033689
343.342016, 1800000.758151
342.909628, 1805000.420825
342.842593, 1810005.068917
343.959413, 1815001.106881
344.781883, 1820002.635474
345.251561, 1825000.756868
345.241638, 1830000.331782
344.879974, 1835004.070350
344.689944, 1840002.882198
345.465754, 1845003.458780
346.720132, 1850000.350138
348.553752, 1855001.774052
349.591657, 1860003.238530
350.316284, 1865000.973984
350.275061, 1870000.759104
350.081630, 1875000.915356
349.695669, 1880003.317627
349.660743, 1885001.110219
349.744697, 1890002.064016
349.276272, 1895003.103760
348.811847, 1900005.315877
348.663154, 1905001.959837
348.530254, 1910011.994050
348.165692, 1915006.344871
348.680224, 1920008.156017
348.838097, 1925002.261902
349.877575, 1930003.355214
349.701460, 1935000.465332
349.455261, 1940001.430675
349.362008, 1945014.720453
349.219941, 1950000.813388
348.893489, 1955001.270238
348.608637, 1960003.746555
348.288917, 1965000.070429
347.915526, 1970005.637503
347.674403, 1975000.981113
347.302657, 1980003.321956
347.252749, 1985002.413615
346.858002, 1990000.180430
347.032019, 1995009.790920
346.983290, 2000000.062769
347.767888, 2005000.631694
348.335255, 2010003.251107
349.109984, 2015003.826350
349.442188, 2020001.827108
349.758740, 2025002.108484
350.448698, 2030003.742551
350.662820, 2035002.820597
350.325601, 2040000.104194
349.963541, 2045004.657613
349.608079, 2050008.168090
349.395875, 2055002.169913
349.773807, 2060007.721241
349.906772, 2065006.193566
349.515610, 2070000.726981
349.584645, 2075001.434396
349.532372, 2080002.752727
349.127216, 2085007.729583
349.065746, 2090025.623595
348.803930, 2095000.636499
348.385060, 2100004.640757
348.003812, 2105000.869462
347.909088, 2110000.693420
347.848589, 2115000.761505
347.628052, 2120001.514615
347.313486, 2125004.704405
346.933601, 2130006.716047
346.579886, 2135005.890808
346.212227, 2140005.548050
346.015211, 2145003.942446
346.613618, 2150001.002771
348.353356, 2155004.442585
350.441611, 2160002.856880
353.553991, 2165013.524841
356.848434, 2170001.788928
359.021769, 2175002.855683
358.936718, 2180001.605635
358.893542, 2185001.093964
358.789563, 2190001.728243
359.221173, 2195006.050212
360.164617, 2200000.613178
360.205949, 2205005.752241
359.965215, 2210003.024187
359.833684, 2215006.355034
359.478346, 2220001.474067
359.754412, 2225001.192982
359.849222, 2230002.161607
359.886668, 2235000.443161
361.741431, 2240015.537923
365.465221, 2245001.410453
369.236141, 2250007.281170
372.126403, 2255000.436983
374.486575, 2260002.697367
375.151474, 2265010.770359
374.815059, 2270002.573461
374.954066, 2275001.126500
374.601566, 2280005.975438
374.474164, 2285000.734497
374.251507, 2290001.339188
374.447857, 2295002.969103
374.135853, 2300002.590438
373.813559, 2305000.675467
373.543818, 2310000.090424
373.211358, 2315001.593436
372.773150, 2320004.947612
372.316513, 2325001.367079
372.218252, 2330001.792773
372.378766, 2335001.270773
372.446307, 2340012.763464
372.054283, 2345003.681237
371.715049, 2350003.034655
371.356385, 2355000.479968
371.093808, 2360001.822953
371.253135, 2365005.864721
370.964988, 2370000.303051
370.618209, 2375006.337748
370.235003, 2380014.800315
370.436752, 2385006.454342
371.321030, 2390000.123607
371.493012, 2395002.423313
371.166759, 2400004.041926
370.981866, 2405014.074604
371.267694, 2410006.653764
371.635245, 2415001.670054
371.459678, 2420001.629542
371.345670, 2425004.414543
371.121742, 2430003.210806
370.770470, 2435001.052029
370.673976, 2440006.282913
370.212072, 2445007.221793
369.956934, 2450002.980379
369.558980, 2455004.018995
369.178012, 2460000.762734
368.790151, 2465001.273212
368.531620, 2470017.759553
368.499412, 2475001.679329
368.193703, 2480004.871172
367.884956, 2485014.310799
368.176756, 2490000.330173
368.915647, 2495002.674502
368.679090, 2500000.073500
368.661701, 2505000.440244
368.474016, 2510002.069365
368.444755, 2515000.667419
368.675194, 2520003.744722
369.175341, 2525000.591761
369.600771, 2530006.825456
369.652827, 2535013.134665
370.656266, 2540011.699009
371.166684, 2545000.499552
371.857774, 2550001.111581
372.373983, 2555002.915994
372.724450, 2560002.511633
372.382581, 2565000.143773
372.122124, 2570000.326360
371.869936, 2575003.800426
371.860016, 2580000.034728
371.679001, 2585004.752147
371.569439, 2590000.440594
371.158185, 2595000.153488
370.995890, 2600000.359347
370.759181, 2605004.673701
370.612105, 2610003.923291
370.217573, 2615005.779578
