arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 165360.000000 , 165360.000000 , 4.000000 , 21.770555 , 55.689132 , 25.600363 , 30.088952 , 0.045934 , 0.033235 , 0.045934 , 0.734303 , 0.691047 , 0.000000 
 165681.000000 , 165681.000000 , 0.000000 , 21.728413 , 55.628722 , 25.721495 , 29.907228 , 0.046023 , 0.033437 , 0.046023 , 0.736628 , 0.688206 , 0.000000 
 165549.000000 , 165549.000000 , 0.000000 , 21.745744 , 55.838743 , 25.734728 , 30.104016 , 0.045986 , 0.033218 , 0.045986 , 0.737287 , 0.692182 , 0.000000 
 165905.000000 , 165905.000000 , 0.000000 , 21.699122 , 55.882523 , 25.844194 , 30.038646 , 0.046085 , 0.033290 , 0.046085 , 0.735668 , 0.692163 , 0.000000 
 165915.000000 , 165915.000000 , 0.000000 , 21.697830 , 54.745705 , 24.812249 , 29.933751 , 0.046088 , 0.033407 , 0.046088 , 0.735462 , 0.689787 , 0.000000 
 165958.000000 , 165958.000000 , 0.000000 , 21.692118 , 55.436436 , 25.530941 , 29.905519 , 0.046100 , 0.033439 , 0.046100 , 0.736586 , 0.689318 , 0.000000 
 164868.000000 , 164868.000000 , 2.000000 , 21.835548 , 55.225457 , 25.238088 , 29.987747 , 0.045797 , 0.033347 , 0.045797 , 0.733918 , 0.686673 , 0.000000 
 165146.000000 , 165146.000000 , 0.000000 , 21.798890 , 54.934779 , 25.012871 , 29.921908 , 0.045874 , 0.033420 , 0.045874 , 0.735610 , 0.686317 , 0.000000 
 165736.000000 , 165736.000000 , 1.000000 , 21.721144 , 55.940231 , 25.898876 , 30.041627 , 0.046038 , 0.033287 , 0.046038 , 0.737424 , 0.691530 , 0.000000 
 165965.000000 , 165965.000000 , 6.000000 , 21.691138 , 55.012944 , 25.052791 , 29.961026 , 0.046102 , 0.033377 , 0.046102 , 0.738702 , 0.690628 , 0.000000 
 166093.000000 , 166093.000000 , 0.000000 , 21.674581 , 55.237517 , 25.234902 , 30.002878 , 0.046137 , 0.033330 , 0.046137 , 0.737873 , 0.692121 , 0.000000 
 166015.000000 , 166015.000000 , 1.000000 , 21.684777 , 55.386069 , 25.401844 , 29.984355 , 0.046115 , 0.033351 , 0.046115 , 0.736613 , 0.691369 , 0.000000 
 166047.000000 , 166047.000000 , 0.000000 , 21.680602 , 55.718684 , 25.728340 , 29.990344 , 0.046124 , 0.033344 , 0.046124 , 0.737682 , 0.691640 , 0.000000 
 164921.000000 , 164921.000000 , 3.000000 , 21.828601 , 55.114093 , 25.133708 , 29.980658 , 0.045811 , 0.033355 , 0.045811 , 0.735548 , 0.686729 , 0.000000 
 165784.000000 , 165784.000000 , 0.000000 , 21.714933 , 57.301113 , 27.155975 , 30.145154 , 0.046051 , 0.033173 , 0.046051 , 0.735664 , 0.694111 , 0.000000 
 166418.000000 , 166418.000000 , 0.000000 , 21.632254 , 55.525832 , 25.522768 , 30.003064 , 0.046227 , 0.033330 , 0.046227 , 0.736979 , 0.693480 , 0.000000 
 166069.000000 , 166069.000000 , 1.000000 , 21.677637 , 56.206679 , 26.172766 , 30.034470 , 0.046130 , 0.033295 , 0.046130 , 0.737183 , 0.692752 , 0.000000 
