sim. n : 0
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 165153.000000 , 165153.000000 , 0.000000 , 21.797918 , 55.214560 , 25.215193 , 29.999868 , 0.045876 , 0.033333 , 0.033333 , 0.534299 , 0.688136 , 0.000000 
 44193.000000 , 44193.000000 , 0.000000 , 81.460675 , 78.184049 , 38.192532 , 39.991516 , 0.012276 , 0.025005 , 0.012276 , 0.196768 , 0.490930 , 0.000000 
 209345.000000 , 209345.000000 , 0.000000 , 17.196454 , 38.113422 , 3.088350 , 35.025760 , 0.058152 , 0.028550 , 0.028550 , 0.457631 , 0.509200 , 0.000000 
 209342.000000 , 209342.000000 , 0.000000 , 17.196700 , 10.048670 , 0.000000 , 10.048748 , 0.058151 , 0.099515 , 0.058151 , 0.932091 , 0.584342 , 0.000000 
sim. n : 45
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225452.000000 , 225452.000000 , 31.000000 , 15.967909 , 246.680043 , 231.667312 , 15.012905 , 0.062626 , 0.066609 , 0.062626 , 1.000000 , 0.940192 , 0.000000 
 90378.000000 , 75192.000000 , 0.000000 , 47.877393 , 29.018592 , 0.000000 , 34.879702 , 0.020887 , 0.028670 , 0.020887 , 0.333517 , 0.364261 , 0.000000 
 166675.000000 , 166675.000000 , 1.000000 , 21.598902 , 57.811280 , 27.787468 , 30.024609 , 0.046299 , 0.033306 , 0.033306 , 0.531827 , 0.695049 , 0.000000 
 43558.000000 , 43558.000000 , 0.000000 , 82.648353 , 75.265815 , 35.256173 , 40.009643 , 0.012099 , 0.024994 , 0.012099 , 0.193203 , 0.484095 , 0.000000 
 210230.000000 , 210230.000000 , 1.000000 , 17.124088 , 38.035064 , 3.017478 , 35.018084 , 0.058397 , 0.028557 , 0.028557 , 0.455990 , 0.511240 , 0.000000 
 210225.000000 , 210225.000000 , 0.000000 , 17.124495 , 9.982302 , 0.000000 , 9.982302 , 0.058396 , 0.100177 , 0.058396 , 0.932460 , 0.582925 , 0.000000 
sim. n : 46
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224646.000000 , 224646.000000 , 17.000000 , 16.025153 , 269.814266 , 254.820493 , 14.993786 , 0.062402 , 0.066694 , 0.062402 , 1.000000 , 0.935641 , 0.000000 
 89717.000000 , 74535.000000 , 0.000000 , 48.299276 , 29.246776 , 0.000000 , 35.204606 , 0.020704 , 0.028405 , 0.020704 , 0.331789 , 0.364442 , 0.000000 
 165411.000000 , 165411.000000 , 0.000000 , 21.763889 , 55.077996 , 25.072053 , 30.005943 , 0.045948 , 0.033327 , 0.033327 , 0.534066 , 0.689352 , 0.000000 
 44033.000000 , 44033.000000 , 0.000000 , 81.756559 , 78.667917 , 38.486845 , 40.181072 , 0.012231 , 0.024887 , 0.012231 , 0.196011 , 0.491472 , 0.000000 
 209444.000000 , 209444.000000 , 0.000000 , 17.188301 , 38.098907 , 3.071905 , 35.027002 , 0.058179 , 0.028549 , 0.028549 , 0.457509 , 0.509460 , 0.000000 
 209444.000000 , 209444.000000 , 0.000000 , 17.188301 , 10.002610 , 0.000000 , 10.002726 , 0.058179 , 0.099973 , 0.058179 , 0.932329 , 0.581950 , 0.000000 
sim. n : 47
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225616.000000 , 225616.000000 , 45.000000 , 15.956249 , 239.318675 , 224.311864 , 15.006812 , 0.062671 , 0.066636 , 0.062671 , 1.000000 , 0.940497 , 0.000000 
 90413.000000 , 75043.000000 , 0.000000 , 47.972296 , 28.979881 , 0.000000 , 34.915578 , 0.020845 , 0.028641 , 0.020845 , 0.332614 , 0.363914 , 0.000000 
 166012.000000 , 166012.000000 , 2.000000 , 21.685089 , 55.142591 , 25.144229 , 29.998673 , 0.046115 , 0.033335 , 0.033335 , 0.531898 , 0.691689 , 0.000000 
 44187.000000 , 44187.000000 , 0.000000 , 81.471587 , 75.023752 , 35.410988 , 39.612764 , 0.012274 , 0.025244 , 0.012274 , 0.195850 , 0.486216 , 0.000000 
 210195.000000 , 210195.000000 , 0.000000 , 17.126882 , 38.285269 , 3.184773 , 35.101464 , 0.058388 , 0.028489 , 0.028489 , 0.454575 , 0.512374 , 0.000000 
 210191.000000 , 210191.000000 , 0.000000 , 17.127208 , 9.965566 , 0.000000 , 9.965620 , 0.058387 , 0.100345 , 0.058387 , 0.931632 , 0.581859 , 0.000000 
sim. n : 48
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224631.000000 , 224631.000000 , 20.000000 , 16.026276 , 224.012488 , 209.010924 , 15.001667 , 0.062398 , 0.066659 , 0.062398 , 1.000000 , 0.936067 , 0.000000 
 89444.000000 , 74469.000000 , 0.000000 , 48.342241 , 29.166456 , 0.000000 , 35.032233 , 0.020686 , 0.028545 , 0.020686 , 0.331517 , 0.362336 , 0.000000 
 165672.000000 , 165672.000000 , 1.000000 , 21.729673 , 54.225426 , 24.331037 , 29.894510 , 0.046020 , 0.033451 , 0.033451 , 0.536094 , 0.687873 , 0.000000 
 43962.000000 , 43962.000000 , 0.000000 , 81.888866 , 78.336615 , 38.323338 , 40.013277 , 0.012212 , 0.024992 , 0.012212 , 0.195708 , 0.488629 , 0.000000 
 209631.000000 , 209631.000000 , 0.000000 , 17.173025 , 38.015020 , 3.099088 , 34.916061 , 0.058231 , 0.028640 , 0.028640 , 0.458994 , 0.508298 , 0.000000 
 209629.000000 , 209629.000000 , 0.000000 , 17.173188 , 10.004902 , 0.000000 , 10.004902 , 0.058230 , 0.099951 , 0.058230 , 0.933215 , 0.582588 , 0.000000 
sim. n : 49
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224410.000000 , 224410.000000 , 6.000000 , 16.041906 , 225.529595 , 210.567466 , 14.962145 , 0.062337 , 0.066835 , 0.062337 , 1.000000 , 0.932691 , 0.000000 
 89982.000000 , 74675.000000 , 0.000000 , 48.208426 , 28.930877 , 0.000000 , 34.861174 , 0.020743 , 0.028685 , 0.020743 , 0.332761 , 0.361567 , 0.000000 
 165179.000000 , 165179.000000 , 0.000000 , 21.794321 , 55.674745 , 25.629080 , 30.045669 , 0.045884 , 0.033283 , 0.033283 , 0.533917 , 0.689300 , 0.000000 
 43917.000000 , 43917.000000 , 0.000000 , 81.971997 , 77.517570 , 37.400491 , 40.117079 , 0.012199 , 0.024927 , 0.012199 , 0.195700 , 0.489400 , 0.000000 
 209095.000000 , 209095.000000 , 0.000000 , 17.216883 , 38.160035 , 3.110375 , 35.049907 , 0.058083 , 0.028531 , 0.028531 , 0.457688 , 0.508947 , 0.000000 
 209094.000000 , 209094.000000 , 0.000000 , 17.216966 , 10.031592 , 0.000000 , 10.031643 , 0.058082 , 0.099685 , 0.058082 , 0.931750 , 0.582660 , 0.000000 
sim. n : 50
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224284.000000 , 224284.000000 , 10.000000 , 16.050997 , 215.416470 , 200.395610 , 15.020870 , 0.062301 , 0.066574 , 0.062301 , 1.000000 , 0.935822 , 0.000000 
 89664.000000 , 74615.000000 , 0.000000 , 48.247426 , 29.103314 , 0.000000 , 34.974888 , 0.020726 , 0.028592 , 0.020726 , 0.332681 , 0.362453 , 0.000000 
 164923.000000 , 164923.000000 , 4.000000 , 21.828257 , 55.412041 , 25.303721 , 30.108467 , 0.045812 , 0.033213 , 0.033213 , 0.533106 , 0.689667 , 0.000000 
 44299.000000 , 44299.000000 , 0.000000 , 81.265530 , 76.515143 , 36.698786 , 39.817348 , 0.012305 , 0.025115 , 0.012305 , 0.197513 , 0.489966 , 0.000000 
 209215.000000 , 209215.000000 , 0.000000 , 17.207092 , 38.216914 , 3.144952 , 35.071985 , 0.058116 , 0.028513 , 0.028513 , 0.457659 , 0.509557 , 0.000000 
 209214.000000 , 209214.000000 , 0.000000 , 17.207174 , 9.976117 , 0.000000 , 9.976159 , 0.058115 , 0.100239 , 0.058115 , 0.932808 , 0.579767 , 0.000000 
sim. n : 51
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225695.000000 , 225695.000000 , 6.000000 , 15.950726 , 241.156146 , 226.200870 , 14.955439 , 0.062693 , 0.066865 , 0.062693 , 1.000000 , 0.937602 , 0.000000 
 90472.000000 , 75039.000000 , 0.000000 , 47.975040 , 29.153959 , 0.000000 , 35.149948 , 0.020844 , 0.028450 , 0.020844 , 0.332480 , 0.366336 , 0.000000 
 166207.000000 , 166207.000000 , 0.000000 , 21.659732 , 56.766154 , 26.734057 , 30.032285 , 0.046169 , 0.033297 , 0.033297 , 0.531119 , 0.693275 , 0.000000 
 44048.000000 , 44048.000000 , 0.000000 , 81.729001 , 77.060594 , 37.252048 , 39.808546 , 0.012236 , 0.025120 , 0.012236 , 0.195166 , 0.487080 , 0.000000 
 210254.000000 , 210254.000000 , 0.000000 , 17.122143 , 37.747634 , 2.938600 , 34.809034 , 0.058404 , 0.028728 , 0.028728 , 0.458235 , 0.508246 , 0.000000 
 210254.000000 , 210254.000000 , 0.000000 , 17.122143 , 9.978332 , 0.000000 , 9.978332 , 0.058404 , 0.100217 , 0.058404 , 0.931585 , 0.582774 , 0.000000 
sim. n : 52
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225091.000000 , 225091.000000 , 7.000000 , 15.993377 , 237.246825 , 222.304264 , 14.942593 , 0.062526 , 0.066923 , 0.062526 , 1.000000 , 0.934299 , 0.000000 
 89766.000000 , 74656.000000 , 0.000000 , 48.220710 , 29.177648 , 0.000000 , 35.083470 , 0.020738 , 0.028503 , 0.020738 , 0.331670 , 0.363780 , 0.000000 
 166001.000000 , 166001.000000 , 0.000000 , 21.686407 , 55.408120 , 25.487179 , 29.921081 , 0.046112 , 0.033421 , 0.033421 , 0.534519 , 0.689858 , 0.000000 
 43970.000000 , 43970.000000 , 0.000000 , 81.873216 , 76.548087 , 36.831382 , 39.717242 , 0.012214 , 0.025178 , 0.012214 , 0.195343 , 0.485107 , 0.000000 
 209969.000000 , 209969.000000 , 0.000000 , 17.145223 , 38.096525 , 3.062553 , 35.034069 , 0.058325 , 0.028544 , 0.028544 , 0.456509 , 0.510843 , 0.000000 
 209968.000000 , 209968.000000 , 0.000000 , 17.145304 , 9.963478 , 0.000000 , 9.963500 , 0.058325 , 0.100366 , 0.058325 , 0.932814 , 0.581121 , 0.000000 
sim. n : 53
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224656.000000 , 224656.000000 , 34.000000 , 16.024367 , 242.720081 , 227.713986 , 15.006105 , 0.062405 , 0.066640 , 0.062405 , 1.000000 , 0.936455 , 0.000000 
 89672.000000 , 74592.000000 , 0.000000 , 48.262149 , 29.134323 , 0.000000 , 35.024306 , 0.020720 , 0.028552 , 0.020720 , 0.332028 , 0.362855 , 0.000000 
 165599.000000 , 165599.000000 , 0.000000 , 21.739082 , 55.591028 , 25.571321 , 30.019728 , 0.046000 , 0.033311 , 0.033311 , 0.533795 , 0.690455 , 0.000000 
 43942.000000 , 43942.000000 , 0.000000 , 81.925498 , 75.595417 , 35.703069 , 39.892432 , 0.012206 , 0.025067 , 0.012206 , 0.195597 , 0.486935 , 0.000000 
 209539.000000 , 209539.000000 , 0.000000 , 17.180431 , 38.078571 , 3.101431 , 34.977676 , 0.058206 , 0.028590 , 0.028590 , 0.458131 , 0.508976 , 0.000000 
 209536.000000 , 209536.000000 , 0.000000 , 17.180677 , 9.992432 , 0.000000 , 9.992432 , 0.058205 , 0.100076 , 0.058205 , 0.932697 , 0.581609 , 0.000000 
sim. n : 54
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224131.000000 , 224131.000000 , 2.000000 , 16.062020 , 232.614302 , 217.569294 , 15.045036 , 0.062259 , 0.066467 , 0.062259 , 1.000000 , 0.936684 , 0.000000 
 89254.000000 , 74290.000000 , 0.000000 , 48.458698 , 29.223281 , 0.000000 , 35.110060 , 0.020636 , 0.028482 , 0.020636 , 0.331458 , 0.362268 , 0.000000 
 165292.000000 , 165292.000000 , 7.000000 , 21.779618 , 55.506590 , 25.465953 , 30.040868 , 0.045914 , 0.033288 , 0.033288 , 0.534672 , 0.689656 , 0.000000 
 43871.000000 , 43871.000000 , 0.000000 , 82.058688 , 76.932888 , 37.061871 , 39.871016 , 0.012186 , 0.025081 , 0.012186 , 0.195738 , 0.485884 , 0.000000 
 209154.000000 , 209154.000000 , 0.000000 , 17.212182 , 38.076128 , 3.086741 , 34.989424 , 0.058098 , 0.028580 , 0.028580 , 0.459054 , 0.508207 , 0.000000 
 209153.000000 , 209153.000000 , 0.000000 , 17.212264 , 9.981340 , 0.000000 , 9.981340 , 0.058098 , 0.100187 , 0.058098 , 0.933173 , 0.579897 , 0.000000 
sim. n : 55
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225616.000000 , 225616.000000 , 12.000000 , 15.956228 , 261.758466 , 246.780774 , 14.977899 , 0.062671 , 0.066765 , 0.062671 , 1.000000 , 0.938687 , 0.000000 
 89945.000000 , 74691.000000 , 0.000000 , 48.198316 , 28.890037 , 0.000000 , 34.790565 , 0.020748 , 0.028743 , 0.020748 , 0.331054 , 0.360911 , 0.000000 
 166270.000000 , 166270.000000 , 0.000000 , 21.651413 , 55.170375 , 25.248767 , 29.921997 , 0.046186 , 0.033420 , 0.033420 , 0.533261 , 0.690994 , 0.000000 
 44078.000000 , 44078.000000 , 0.000000 , 81.672953 , 76.545785 , 36.740222 , 39.806249 , 0.012244 , 0.025122 , 0.012244 , 0.195367 , 0.487386 , 0.000000 
 210345.000000 , 210345.000000 , 0.000000 , 17.114647 , 38.016716 , 3.135677 , 34.881822 , 0.058429 , 0.028668 , 0.028668 , 0.457437 , 0.509532 , 0.000000 
 210341.000000 , 210341.000000 , 0.000000 , 17.114972 , 9.998690 , 0.000000 , 9.998690 , 0.058428 , 0.100013 , 0.058428 , 0.932296 , 0.584207 , 0.000000 
sim. n : 56
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225683.000000 , 225683.000000 , 31.000000 , 15.951473 , 239.700194 , 224.669916 , 15.030374 , 0.062690 , 0.066532 , 0.062690 , 1.000000 , 0.942256 , 0.000000 
 90730.000000 , 75370.000000 , 0.000000 , 47.764048 , 28.967626 , 0.000000 , 34.871072 , 0.020936 , 0.028677 , 0.020936 , 0.333964 , 0.365035 , 0.000000 
 165874.000000 , 165874.000000 , 0.000000 , 21.703077 , 54.884696 , 24.994035 , 29.890936 , 0.046076 , 0.033455 , 0.033455 , 0.533656 , 0.688634 , 0.000000 
 44417.000000 , 44417.000000 , 0.000000 , 81.049514 , 78.715241 , 38.579554 , 40.135687 , 0.012338 , 0.024915 , 0.012338 , 0.196811 , 0.495200 , 0.000000 
 210289.000000 , 210289.000000 , 0.000000 , 17.119185 , 38.203140 , 3.222040 , 34.981180 , 0.058414 , 0.028587 , 0.028587 , 0.456002 , 0.510848 , 0.000000 
 210288.000000 , 210288.000000 , 0.000000 , 17.119266 , 9.980510 , 0.000000 , 9.980654 , 0.058414 , 0.100194 , 0.058414 , 0.931785 , 0.583007 , 0.000000 
sim. n : 57
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224904.000000 , 224904.000000 , 1.000000 , 16.006828 , 234.017608 , 218.997040 , 15.020632 , 0.062473 , 0.066575 , 0.062473 , 1.000000 , 0.938389 , 0.000000 
 89973.000000 , 74826.000000 , 0.000000 , 48.111616 , 29.139926 , 0.000000 , 35.039050 , 0.020785 , 0.028540 , 0.020785 , 0.332702 , 0.364143 , 0.000000 
 165479.000000 , 165479.000000 , 0.000000 , 21.755025 , 54.846513 , 24.921601 , 29.924912 , 0.045966 , 0.033417 , 0.033417 , 0.534900 , 0.687770 , 0.000000 
 44274.000000 , 44274.000000 , 1.000000 , 81.311825 , 78.335378 , 38.104472 , 40.232290 , 0.012298 , 0.024856 , 0.012298 , 0.196857 , 0.494790 , 0.000000 
 209751.000000 , 209751.000000 , 0.000000 , 17.163207 , 37.862983 , 3.018183 , 34.845106 , 0.058264 , 0.028698 , 0.028698 , 0.459371 , 0.507555 , 0.000000 
 209748.000000 , 209748.000000 , 0.000000 , 17.163452 , 10.013193 , 0.000000 , 10.013193 , 0.058263 , 0.099868 , 0.058263 , 0.932611 , 0.583402 , 0.000000 
sim. n : 58
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224689.000000 , 224689.000000 , 17.000000 , 16.022131 , 235.164880 , 220.158071 , 15.006835 , 0.062414 , 0.066636 , 0.062414 , 1.000000 , 0.936632 , 0.000000 
 89842.000000 , 74743.000000 , 0.000000 , 48.164999 , 29.030210 , 0.000000 , 34.894667 , 0.020762 , 0.028658 , 0.020762 , 0.332651 , 0.362241 , 0.000000 
 165126.000000 , 165126.000000 , 0.000000 , 21.801512 , 54.888875 , 24.912899 , 29.976041 , 0.045868 , 0.033360 , 0.033360 , 0.534498 , 0.687476 , 0.000000 
 44446.000000 , 44446.000000 , 0.000000 , 80.997087 , 76.852868 , 37.001782 , 39.852564 , 0.012346 , 0.025092 , 0.012346 , 0.197811 , 0.492025 , 0.000000 
 209569.000000 , 209569.000000 , 0.000000 , 17.178097 , 38.183433 , 3.145877 , 35.038294 , 0.058214 , 0.028540 , 0.028540 , 0.457275 , 0.509927 , 0.000000 
 209566.000000 , 209566.000000 , 0.000000 , 17.178343 , 9.960320 , 0.000000 , 9.960399 , 0.058213 , 0.100398 , 0.058213 , 0.932694 , 0.579823 , 0.000000 
sim. n : 59
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224908.000000 , 224908.000000 , 3.000000 , 16.006453 , 232.972816 , 217.990593 , 14.982277 , 0.062475 , 0.066746 , 0.062475 , 1.000000 , 0.936015 , 0.000000 
 89547.000000 , 74447.000000 , 0.000000 , 48.356270 , 29.047480 , 0.000000 , 34.939148 , 0.020680 , 0.028621 , 0.020680 , 0.331011 , 0.361268 , 0.000000 
 165721.000000 , 165721.000000 , 0.000000 , 21.723133 , 54.807576 , 24.897232 , 29.910344 , 0.046034 , 0.033433 , 0.033433 , 0.535148 , 0.688445 , 0.000000 
 44083.000000 , 44083.000000 , 0.000000 , 81.663663 , 77.803735 , 37.773986 , 40.029748 , 0.012245 , 0.024981 , 0.012245 , 0.196005 , 0.490178 , 0.000000 
 209804.000000 , 209804.000000 , 0.000000 , 17.158773 , 37.978403 , 3.097874 , 34.881086 , 0.058279 , 0.028669 , 0.028669 , 0.458886 , 0.508211 , 0.000000 
 209801.000000 , 209801.000000 , 0.000000 , 17.159019 , 9.977085 , 0.000000 , 9.977094 , 0.058278 , 0.100230 , 0.058278 , 0.932830 , 0.581449 , 0.000000 
sim. n : 60
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224940.000000 , 224940.000000 , 43.000000 , 16.004258 , 239.089792 , 224.105454 , 14.984341 , 0.062483 , 0.066736 , 0.062483 , 1.000000 , 0.936272 , 0.000000 
 89674.000000 , 74359.000000 , 0.000000 , 48.413747 , 28.993224 , 0.000000 , 34.965378 , 0.020655 , 0.028600 , 0.020655 , 0.330573 , 0.361110 , 0.000000 
 165580.000000 , 165580.000000 , 0.000000 , 21.741743 , 56.034716 , 25.977925 , 30.057122 , 0.045994 , 0.033270 , 0.033270 , 0.532461 , 0.691231 , 0.000000 
 43999.000000 , 43999.000000 , 0.000000 , 81.819992 , 78.332905 , 38.475763 , 39.857142 , 0.012222 , 0.025090 , 0.012222 , 0.195603 , 0.487132 , 0.000000 
 209578.000000 , 209578.000000 , 0.000000 , 17.177365 , 38.314710 , 3.181378 , 35.133332 , 0.058216 , 0.028463 , 0.028463 , 0.455529 , 0.511332 , 0.000000 
 209578.000000 , 209578.000000 , 0.000000 , 17.177365 , 9.971933 , 0.000000 , 9.971933 , 0.058216 , 0.100281 , 0.058216 , 0.931706 , 0.580528 , 0.000000 
sim. n : 61
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225677.000000 , 225677.000000 , 19.000000 , 15.951856 , 272.293231 , 257.244945 , 15.048363 , 0.062689 , 0.066452 , 0.062689 , 1.000000 , 0.943361 , 0.000000 
 90519.000000 , 74717.000000 , 0.000000 , 48.181366 , 29.049191 , 0.000000 , 35.194145 , 0.020755 , 0.028414 , 0.020755 , 0.331079 , 0.365226 , 0.000000 
 165821.000000 , 165821.000000 , 0.000000 , 21.709959 , 55.028098 , 25.072250 , 29.955848 , 0.046062 , 0.033382 , 0.033382 , 0.532512 , 0.689910 , 0.000000 
 44033.000000 , 44033.000000 , 0.000000 , 81.756117 , 79.775365 , 39.359988 , 40.416223 , 0.012232 , 0.024743 , 0.012232 , 0.195115 , 0.494351 , 0.000000 
 209853.000000 , 209853.000000 , 0.000000 , 17.154709 , 38.061303 , 3.040393 , 35.022308 , 0.058293 , 0.028553 , 0.028553 , 0.455477 , 0.510389 , 0.000000 
 209850.000000 , 209850.000000 , 0.000000 , 17.154954 , 9.978155 , 0.000000 , 9.978204 , 0.058292 , 0.100218 , 0.058292 , 0.929869 , 0.581651 , 0.000000 
sim. n : 62
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224355.000000 , 224355.000000 , 4.000000 , 16.045985 , 235.282575 , 220.298100 , 14.984742 , 0.062321 , 0.066735 , 0.062321 , 1.000000 , 0.933862 , 0.000000 
 89577.000000 , 74470.000000 , 0.000000 , 48.341572 , 29.097008 , 0.000000 , 35.000124 , 0.020686 , 0.028571 , 0.020686 , 0.331929 , 0.362009 , 0.000000 
 165257.000000 , 165257.000000 , 0.000000 , 21.784232 , 55.424069 , 25.496911 , 29.927158 , 0.045905 , 0.033414 , 0.033414 , 0.536168 , 0.686900 , 0.000000 
 43984.000000 , 43984.000000 , 0.000000 , 81.847874 , 76.618959 , 36.774521 , 39.844438 , 0.012218 , 0.025098 , 0.012218 , 0.196046 , 0.486811 , 0.000000 
 209241.000000 , 209241.000000 , 0.000000 , 17.205026 , 38.109411 , 3.097428 , 35.012777 , 0.058123 , 0.028561 , 0.028561 , 0.458289 , 0.508758 , 0.000000 
 209238.000000 , 209238.000000 , 0.000000 , 17.205273 , 9.977537 , 0.000000 , 9.977629 , 0.058122 , 0.100224 , 0.058122 , 0.932620 , 0.579917 , 0.000000 
sim. n : 63
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225228.000000 , 225228.000000 , 43.000000 , 15.983783 , 235.116365 , 220.137448 , 14.978948 , 0.062563 , 0.066760 , 0.062563 , 1.000000 , 0.937134 , 0.000000 
 90381.000000 , 75057.000000 , 0.000000 , 47.963487 , 28.918095 , 0.000000 , 34.822611 , 0.020849 , 0.028717 , 0.020849 , 0.333249 , 0.363012 , 0.000000 
 166145.000000 , 166145.000000 , 0.000000 , 21.667793 , 55.762344 , 25.701422 , 30.061015 , 0.046151 , 0.033266 , 0.033266 , 0.531711 , 0.693680 , 0.000000 
 43714.000000 , 43714.000000 , 0.000000 , 82.353376 , 76.895200 , 36.839013 , 40.056186 , 0.012143 , 0.024965 , 0.012143 , 0.194088 , 0.486394 , 0.000000 
 209857.000000 , 209857.000000 , 0.000000 , 17.154517 , 38.010926 , 3.133754 , 34.877172 , 0.058294 , 0.028672 , 0.028672 , 0.458288 , 0.508280 , 0.000000 
 209857.000000 , 209857.000000 , 0.000000 , 17.154517 , 10.040454 , 0.000000 , 10.040504 , 0.058294 , 0.099597 , 0.058294 , 0.931754 , 0.585298 , 0.000000 
sim. n : 64
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225298.000000 , 225298.000000 , 15.000000 , 15.978823 , 258.232682 , 243.177331 , 15.055353 , 0.062583 , 0.066422 , 0.062583 , 1.000000 , 0.942207 , 0.000000 
 90111.000000 , 74896.000000 , 0.000000 , 48.066610 , 29.231047 , 0.000000 , 35.169290 , 0.020804 , 0.028434 , 0.020804 , 0.332431 , 0.365839 , 0.000000 
 166003.000000 , 166003.000000 , 0.000000 , 21.686336 , 56.523849 , 26.417099 , 30.107031 , 0.046112 , 0.033215 , 0.033215 , 0.530734 , 0.694147 , 0.000000 
 44063.000000 , 44063.000000 , 0.000000 , 81.701129 , 79.160851 , 38.868470 , 40.292381 , 0.012240 , 0.024819 , 0.012240 , 0.195577 , 0.493168 , 0.000000 
 210064.000000 , 210064.000000 , 0.000000 , 17.137619 , 38.375773 , 3.211147 , 35.164916 , 0.058351 , 0.028437 , 0.028437 , 0.454397 , 0.512978 , 0.000000 
 210062.000000 , 210062.000000 , 0.000000 , 17.137782 , 9.995505 , 0.000000 , 9.995559 , 0.058351 , 0.100044 , 0.058351 , 0.932374 , 0.583247 , 0.000000 
sim. n : 65
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225164.000000 , 225164.000000 , 5.000000 , 15.988313 , 252.401791 , 237.434313 , 14.967515 , 0.062546 , 0.066811 , 0.062546 , 1.000000 , 0.936153 , 0.000000 
 90254.000000 , 74680.000000 , 0.000000 , 48.205576 , 29.118750 , 0.000000 , 35.191443 , 0.020744 , 0.028416 , 0.020744 , 0.331669 , 0.365014 , 0.000000 
 166048.000000 , 166048.000000 , 2.000000 , 21.680432 , 56.418909 , 26.434186 , 29.985352 , 0.046125 , 0.033350 , 0.033350 , 0.533204 , 0.691530 , 0.000000 
 43535.000000 , 43535.000000 , 0.000000 , 82.691913 , 78.464036 , 38.158966 , 40.305070 , 0.012093 , 0.024811 , 0.012093 , 0.193348 , 0.487412 , 0.000000 
 209579.000000 , 209579.000000 , 1.000000 , 17.177257 , 38.107325 , 3.139758 , 34.967767 , 0.058217 , 0.028598 , 0.028598 , 0.457230 , 0.508925 , 0.000000 
 209574.000000 , 209574.000000 , 0.000000 , 17.177667 , 9.969541 , 0.000000 , 9.969606 , 0.058215 , 0.100305 , 0.058215 , 0.930762 , 0.580382 , 0.000000 
sim. n : 66
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225234.000000 , 225234.000000 , 31.000000 , 15.983376 , 253.232260 , 238.196843 , 15.035647 , 0.062565 , 0.066509 , 0.062565 , 1.000000 , 0.940705 , 0.000000 
 90019.000000 , 74700.000000 , 0.000000 , 48.192766 , 29.188485 , 0.000000 , 35.175055 , 0.020750 , 0.028429 , 0.020750 , 0.331655 , 0.364941 , 0.000000 
 165667.000000 , 165667.000000 , 0.000000 , 21.730336 , 54.997842 , 25.050484 , 29.947638 , 0.046019 , 0.033392 , 0.033392 , 0.533711 , 0.689074 , 0.000000 
 44215.000000 , 44215.000000 , 0.000000 , 81.420323 , 78.103550 , 38.033541 , 40.070009 , 0.012282 , 0.024956 , 0.012282 , 0.196307 , 0.492138 , 0.000000 
 209881.000000 , 209881.000000 , 0.000000 , 17.152575 , 38.057588 , 3.090052 , 34.967721 , 0.058300 , 0.028598 , 0.028598 , 0.457089 , 0.509657 , 0.000000 
 209879.000000 , 209879.000000 , 0.000000 , 17.152738 , 10.021303 , 0.000000 , 10.021363 , 0.058300 , 0.099787 , 0.058300 , 0.931826 , 0.584243 , 0.000000 
sim. n : 67
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225734.000000 , 225734.000000 , 6.000000 , 15.947855 , 230.516858 , 215.522340 , 14.994561 , 0.062704 , 0.066691 , 0.062704 , 1.000000 , 0.940224 , 0.000000 
