arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 90323.000000 , 90323.000000 , 0.000000 , 39.856741 , 52.646465 , 12.596402 , 40.050063 , 0.025090 , 0.024969 , 0.025090 , 0.400455 , 0.502425 , 0.000000 
 89251.000000 , 89251.000000 , 0.000000 , 40.335365 , 51.905664 , 12.009981 , 39.895682 , 0.024792 , 0.025065 , 0.024792 , 0.396713 , 0.494550 , 0.000000 
 89568.000000 , 89568.000000 , 0.000000 , 40.192837 , 52.874512 , 12.737861 , 40.136908 , 0.024880 , 0.024915 , 0.024880 , 0.398321 , 0.499304 , 0.000000 
 89561.000000 , 89561.000000 , 2.000000 , 40.195928 , 52.737974 , 12.706357 , 40.032874 , 0.024878 , 0.024979 , 0.024878 , 0.399542 , 0.497972 , 0.000000 
 90061.000000 , 90061.000000 , 0.000000 , 39.972335 , 53.075995 , 13.043689 , 40.032306 , 0.025017 , 0.024980 , 0.025017 , 0.400447 , 0.500750 , 0.000000 
 90232.000000 , 90232.000000 , 0.000000 , 39.897088 , 52.782370 , 12.756214 , 40.026156 , 0.025064 , 0.024984 , 0.025064 , 0.400558 , 0.501618 , 0.000000 
 89655.000000 , 89655.000000 , 0.000000 , 40.153621 , 52.475733 , 12.480964 , 39.994855 , 0.024904 , 0.025003 , 0.024904 , 0.398864 , 0.498023 , 0.000000 
 90181.000000 , 90181.000000 , 0.000000 , 39.919635 , 52.907480 , 12.812785 , 40.095235 , 0.025050 , 0.024941 , 0.025050 , 0.400794 , 0.502199 , 0.000000 
 90622.000000 , 90622.000000 , 0.000000 , 39.725429 , 52.554166 , 12.568250 , 39.985974 , 0.025173 , 0.025009 , 0.025173 , 0.402207 , 0.503279 , 0.000000 
 89882.000000 , 89882.000000 , 0.000000 , 40.052287 , 52.575394 , 12.616074 , 39.959335 , 0.024967 , 0.025025 , 0.024967 , 0.400429 , 0.498840 , 0.000000 
 90420.000000 , 90420.000000 , 0.000000 , 39.814200 , 52.880023 , 12.784828 , 40.095998 , 0.025117 , 0.024940 , 0.025117 , 0.401440 , 0.503539 , 0.000000 
 89494.000000 , 89494.000000 , 0.000000 , 40.225940 , 52.382402 , 12.378161 , 40.005241 , 0.024860 , 0.024997 , 0.024860 , 0.397894 , 0.497257 , 0.000000 
 89868.000000 , 89868.000000 , 0.000000 , 40.058418 , 52.427188 , 12.517902 , 39.909286 , 0.024964 , 0.025057 , 0.024964 , 0.399467 , 0.498139 , 0.000000 
 89904.000000 , 89904.000000 , 4.000000 , 40.042706 , 52.728610 , 12.671660 , 40.057818 , 0.024973 , 0.024964 , 0.024973 , 0.399146 , 0.500189 , 0.000000 
 90548.000000 , 90548.000000 , 0.000000 , 39.757827 , 53.440379 , 13.177211 , 40.263168 , 0.025152 , 0.024837 , 0.025152 , 0.401307 , 0.506355 , 0.000000 
 89729.000000 , 89729.000000 , 1.000000 , 40.120064 , 52.279004 , 12.373416 , 39.906506 , 0.024925 , 0.025059 , 0.024925 , 0.399348 , 0.497339 , 0.000000 
 90231.000000 , 90231.000000 , 0.000000 , 39.897483 , 52.410681 , 12.431719 , 39.978986 , 0.025064 , 0.025013 , 0.025064 , 0.400635 , 0.501021 , 0.000000 
 89945.000000 , 89945.000000 , 0.000000 , 40.024429 , 52.473508 , 12.582228 , 39.891389 , 0.024985 , 0.025068 , 0.024985 , 0.399720 , 0.498338 , 0.000000 
 90494.000000 , 90494.000000 , 0.000000 , 39.781407 , 52.761245 , 12.892303 , 39.869235 , 0.025137 , 0.025082 , 0.025137 , 0.402103 , 0.501104 , 0.000000 
 89942.000000 , 89942.000000 , 0.000000 , 40.025489 , 52.351340 , 12.245667 , 40.106031 , 0.024984 , 0.024934 , 0.024984 , 0.399574 , 0.501006 , 0.000000 
 89793.000000 , 89793.000000 , 0.000000 , 40.092172 , 52.473055 , 12.487771 , 39.986509 , 0.024943 , 0.025008 , 0.024943 , 0.398699 , 0.498682 , 0.000000 
 89710.000000 , 89710.000000 , 0.000000 , 40.129204 , 52.396473 , 12.638094 , 39.758378 , 0.024920 , 0.025152 , 0.024920 , 0.399752 , 0.495380 , 0.000000 
 90414.000000 , 90414.000000 , 0.000000 , 39.816636 , 52.455657 , 12.489845 , 39.965812 , 0.025115 , 0.025021 , 0.025115 , 0.400929 , 0.501873 , 0.000000 
