arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 119882.000000 , 119882.000000 , 0.000000 , 30.029500 , 39.179789 , 9.340083 , 29.840091 , 0.033301 , 0.033512 , 0.033301 , 0.531521 , 0.496846 , 0.000000 
 119578.000000 , 119578.000000 , 0.000000 , 30.105731 , 39.350161 , 9.376340 , 29.974030 , 0.033216 , 0.033362 , 0.033216 , 0.530745 , 0.497813 , 0.000000 
 120071.000000 , 120071.000000 , 0.000000 , 29.982117 , 39.065683 , 9.097592 , 29.968091 , 0.033353 , 0.033369 , 0.033353 , 0.534045 , 0.499766 , 0.000000 
 119507.000000 , 119507.000000 , 0.000000 , 30.123369 , 39.551653 , 9.462928 , 30.088725 , 0.033197 , 0.033235 , 0.033197 , 0.530852 , 0.499425 , 0.000000 
 119962.000000 , 119962.000000 , 0.000000 , 30.009427 , 39.145401 , 9.290668 , 29.856004 , 0.033323 , 0.033494 , 0.033323 , 0.533986 , 0.497444 , 0.000000 
 119893.000000 , 119893.000000 , 0.000000 , 30.026688 , 39.080831 , 9.149433 , 29.932039 , 0.033304 , 0.033409 , 0.033304 , 0.532934 , 0.498424 , 0.000000 
 119718.000000 , 119718.000000 , 0.000000 , 30.070653 , 39.742662 , 9.540074 , 30.202587 , 0.033255 , 0.033110 , 0.033255 , 0.532767 , 0.502194 , 0.000000 
 119684.000000 , 119684.000000 , 0.000000 , 30.079090 , 38.983032 , 9.192569 , 29.790994 , 0.033246 , 0.033567 , 0.033246 , 0.531981 , 0.495211 , 0.000000 
 119804.000000 , 119804.000000 , 0.000000 , 30.048977 , 39.551380 , 9.450499 , 30.100881 , 0.033279 , 0.033222 , 0.033279 , 0.531564 , 0.500864 , 0.000000 
 119587.000000 , 119587.000000 , 1.000000 , 30.103506 , 39.554701 , 9.389966 , 30.164899 , 0.033219 , 0.033151 , 0.033219 , 0.531701 , 0.501020 , 0.000000 
 119949.000000 , 119949.000000 , 0.000000 , 30.012652 , 39.756766 , 9.777561 , 29.979372 , 0.033319 , 0.033356 , 0.033319 , 0.533417 , 0.499446 , 0.000000 
 119890.000000 , 119890.000000 , 0.000000 , 30.027430 , 39.427069 , 9.433994 , 29.993075 , 0.033303 , 0.033341 , 0.033303 , 0.533418 , 0.499428 , 0.000000 
 119532.000000 , 119532.000000 , 1.000000 , 30.117381 , 39.286401 , 9.281199 , 30.005564 , 0.033203 , 0.033327 , 0.033203 , 0.533018 , 0.498144 , 0.000000 
 120239.000000 , 120239.000000 , 0.000000 , 29.940302 , 39.023593 , 9.198693 , 29.825003 , 0.033400 , 0.033529 , 0.033400 , 0.534372 , 0.498075 , 0.000000 
 120301.000000 , 120301.000000 , 0.000000 , 29.924847 , 39.586175 , 9.618158 , 29.968355 , 0.033417 , 0.033369 , 0.033417 , 0.533462 , 0.500727 , 0.000000 
 119600.000000 , 119600.000000 , 0.000000 , 30.100281 , 39.265441 , 9.325792 , 29.939824 , 0.033222 , 0.033400 , 0.033222 , 0.532090 , 0.497335 , 0.000000 
 120127.000000 , 120127.000000 , 0.000000 , 29.968248 , 39.355461 , 9.410140 , 29.945858 , 0.033369 , 0.033394 , 0.033369 , 0.534311 , 0.499626 , 0.000000 
 119589.000000 , 119589.000000 , 0.000000 , 30.102947 , 39.177054 , 9.180443 , 29.996611 , 0.033219 , 0.033337 , 0.033219 , 0.532276 , 0.498234 , 0.000000 
 119633.000000 , 119633.000000 , 0.000000 , 30.091792 , 39.498961 , 9.450964 , 30.048021 , 0.033232 , 0.033280 , 0.033232 , 0.532180 , 0.499273 , 0.000000 
 119860.000000 , 119860.000000 , 0.000000 , 30.034970 , 39.584545 , 9.476606 , 30.108101 , 0.033295 , 0.033214 , 0.033295 , 0.533437 , 0.501217 , 0.000000 
 120172.000000 , 120172.000000 , 0.000000 , 29.956995 , 39.551630 , 9.471106 , 30.080747 , 0.033381 , 0.033244 , 0.033381 , 0.532987 , 0.502065 , 0.000000 
 119816.000000 , 119816.000000 , 0.000000 , 30.045907 , 39.366771 , 9.394608 , 29.972394 , 0.033282 , 0.033364 , 0.033282 , 0.531215 , 0.498777 , 0.000000 
 120460.000000 , 120460.000000 , 0.000000 , 29.885204 , 39.474646 , 9.462187 , 30.013175 , 0.033461 , 0.033319 , 0.033461 , 0.535435 , 0.502141 , 0.000000 
 120097.000000 , 120097.000000 , 0.000000 , 29.975703 , 39.334876 , 9.333535 , 30.001640 , 0.033360 , 0.033332 , 0.033360 , 0.534087 , 0.500433 , 0.000000 
 119466.000000 , 119466.000000 , 0.000000 , 30.133992 , 39.345215 , 9.305641 , 30.039573 , 0.033185 , 0.033289 , 0.033185 , 0.532952 , 0.498433 , 0.000000 
 119613.000000 , 119613.000000 , 0.000000 , 30.096632 , 39.158980 , 9.168982 , 29.989998 , 0.033226 , 0.033344 , 0.033226 , 0.531847 , 0.498228 , 0.000000 
 119757.000000 , 119757.000000 , 0.000000 , 30.060824 , 39.620251 , 9.473735 , 30.146654 , 0.033266 , 0.033171 , 0.033266 , 0.531625 , 0.501428 , 0.000000 
 119816.000000 , 119816.000000 , 1.000000 , 30.045845 , 39.638350 , 9.573493 , 30.065857 , 0.033282 , 0.033260 , 0.033282 , 0.533046 , 0.500333 , 0.000000 
 119293.000000 , 119293.000000 , 0.000000 , 30.177735 , 39.042921 , 9.054718 , 29.988367 , 0.033137 , 0.033346 , 0.033137 , 0.530177 , 0.496862 , 0.000000 
 119171.000000 , 119171.000000 , 0.000000 , 30.208673 , 39.290561 , 9.229356 , 30.061552 , 0.033103 , 0.033265 , 0.033103 , 0.528915 , 0.497565 , 0.000000 
 119453.000000 , 119453.000000 , 0.000000 , 30.137206 , 39.368909 , 9.324407 , 30.044753 , 0.033182 , 0.033284 , 0.033182 , 0.532170 , 0.498466 , 0.000000 
 119702.000000 , 119702.000000 , 2.000000 , 30.074685 , 39.771457 , 9.592536 , 30.179255 , 0.033251 , 0.033135 , 0.033251 , 0.531444 , 0.501738 , 0.000000 
 120144.000000 , 120144.000000 , 0.000000 , 29.963879 , 39.750649 , 9.603761 , 30.146990 , 0.033374 , 0.033171 , 0.033374 , 0.534166 , 0.503056 , 0.000000 
 119759.000000 , 119759.000000 , 0.000000 , 30.060120 , 39.687972 , 9.544183 , 30.145247 , 0.033267 , 0.033173 , 0.033267 , 0.532333 , 0.501416 , 0.000000 
 119745.000000 , 119745.000000 , 0.000000 , 30.063881 , 39.653638 , 9.482464 , 30.171175 , 0.033263 , 0.033144 , 0.033263 , 0.531631 , 0.501784 , 0.000000 
 119866.000000 , 119866.000000 , 10.000000 , 30.033469 , 39.219682 , 9.237036 , 29.984525 , 0.033296 , 0.033351 , 0.033296 , 0.531243 , 0.499185 , 0.000000 
 119888.000000 , 119888.000000 , 0.000000 , 30.027469 , 38.564603 , 8.777836 , 29.786767 , 0.033303 , 0.033572 , 0.033303 , 0.533573 , 0.495992 , 0.000000 
 119780.000000 , 119780.000000 , 2.000000 , 30.055015 , 39.781651 , 9.768113 , 30.013584 , 0.033272 , 0.033318 , 0.033272 , 0.531836 , 0.499311 , 0.000000 
 119809.000000 , 119809.000000 , 2.000000 , 30.047803 , 39.489739 , 9.496764 , 29.993145 , 0.033280 , 0.033341 , 0.033280 , 0.532437 , 0.499090 , 0.000000 
 119352.000000 , 119352.000000 , 0.000000 , 30.162701 , 39.384254 , 9.287103 , 30.097187 , 0.033154 , 0.033226 , 0.033154 , 0.530331 , 0.498914 , 0.000000 
 119935.000000 , 119935.000000 , 0.000000 , 30.016030 , 39.586874 , 9.607825 , 29.979049 , 0.033316 , 0.033357 , 0.033316 , 0.532819 , 0.499384 , 0.000000 
 120164.000000 , 120164.000000 , 0.000000 , 29.959026 , 39.755746 , 9.570450 , 30.185550 , 0.033379 , 0.033128 , 0.033379 , 0.533552 , 0.503781 , 0.000000 
 119363.000000 , 119363.000000 , 0.000000 , 30.160023 , 39.251749 , 9.241274 , 30.010475 , 0.033156 , 0.033322 , 0.033156 , 0.531887 , 0.497521 , 0.000000 
 119892.000000 , 119892.000000 , 0.000000 , 30.026869 , 39.417808 , 9.311203 , 30.107157 , 0.033304 , 0.033215 , 0.033304 , 0.531646 , 0.501337 , 0.000000 
 119443.000000 , 119443.000000 , 0.000000 , 30.139633 , 39.140264 , 9.236544 , 29.904764 , 0.033179 , 0.033439 , 0.033179 , 0.532636 , 0.496104 , 0.000000 
