batch, block, wait
731 , 2 , 43.292374 
732 , 2 , 38.964763 
733 , 2 , 33.315018 
734 , 2 , 39.806838 
735 , 2 , 75.002601 
736 , 2 , 29.419114 
737 , 2 , 49.108438 
738 , 2 , 54.444508 
739 , 2 , 41.610390 
740 , 2 , 40.925733 
741 , 2 , 49.581748 
742 , 2 , 213.054481 
743 , 2 , 33.870186 
744 , 2 , 91.675680 
745 , 2 , 71.664008 
746 , 2 , 53.555682 
747 , 2 , 41.234427 
748 , 2 , 36.266399 
749 , 2 , 41.828651 
750 , 2 , 96.209278 
751 , 2 , 30.930428 
752 , 2 , 60.214333 
753 , 2 , 67.071550 
754 , 2 , 63.365657 
755 , 2 , 44.575288 
756 , 2 , 49.716097 
757 , 2 , 63.365176 
758 , 2 , 53.901852 
759 , 2 , 37.723137 
760 , 2 , 62.304921 
761 , 2 , 53.280533 
762 , 2 , 48.273431 
763 , 2 , 42.655186 
764 , 2 , 57.541226 
765 , 2 , 49.924668 
766 , 2 , 37.473150 
767 , 2 , 47.818591 
768 , 2 , 57.488138 
769 , 2 , 102.673825 
770 , 2 , 47.006810 
771 , 2 , 42.511225 
772 , 2 , 48.327690 
773 , 2 , 56.941265 
774 , 2 , 39.912888 
775 , 2 , 72.633357 
776 , 2 , 65.359359 
777 , 2 , 43.199743 
778 , 2 , 39.924026 
779 , 2 , 38.939286 
780 , 2 , 44.119376 
781 , 2 , 36.727188 
782 , 2 , 45.601856 
783 , 2 , 28.427174 
784 , 2 , 51.133068 
785 , 2 , 62.931902 
786 , 2 , 85.723760 
787 , 2 , 34.710411 
788 , 2 , 45.936696 
789 , 2 , 33.645655 
790 , 2 , 89.736656 
791 , 2 , 160.985147 
792 , 2 , 42.526694 
793 , 2 , 62.120056 
794 , 2 , 55.700466 
795 , 2 , 61.179487 
796 , 2 , 62.382911 
797 , 2 , 75.479577 
798 , 2 , 44.806926 
799 , 2 , 33.060423 
800 , 2 , 46.153598 
801 , 2 , 72.975144 
802 , 2 , 44.646556 
803 , 2 , 41.996874 
804 , 2 , 69.871972 
805 , 2 , 58.950456 
806 , 2 , 43.642805 
